,상가업소번호,brand,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,지번본번지,지번부번지,지번주소,도로명코드,도로명,도로명주소,층정보,경도,위도,place_id,월간 검색량,블로그누적발행
9563,MA0101202411A0033416,역전할머니,역전할머니맥주서울당곡역점,,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,11,서울특별시,11620,관악구,11620525,보라매동,1162010100,봉천동,1162010100107020011,702.0,11.0,서울특별시 관악구 봉천동 702-11,116203005078,서울특별시 관악구 보라매로,서울특별시 관악구 보라매로 11,1,126.927213481953,37.4904528235145,1007222625,20.0,267.0
9565,MA0101202503A0006193,역전할머니,역전할머니맥주,명일점,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,11,서울특별시,11740,강동구,11740530,명일1동,1174010100,명일동,1174010100103120062,312.0,62.0,서울특별시 강동구 명일동 312-62,117404172257,서울특별시 강동구 양재대로145길,서울특별시 강동구 양재대로145길 13,1,127.143179935738,37.5518098012982,1223431201,20.0,108.0
9566,MA0101202503A0060622,투다리,투다리,연신내점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11380,은평구,11380570,대조동,1138010600,대조동,1138010600101970016,197.0,16.0,서울특별시 은평구 대조동 197-16,113804133157,서울특별시 은평구 연서로26길,서울특별시 은평구 연서로26길 3-8,1,126.920452342289,37.6175071523128,1772298298,20.0,51.0
9567,MA010120220803103044,역전할머니,역전할머니맥주,서울대점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11620,관악구,11620585,낙성대동,1162010100,봉천동,1162010100116110028,1611.0,28.0,서울특별시 관악구 봉천동 1611-28,116204160255,서울특별시 관악구 남부순환로230길,서울특별시 관악구 남부순환로230길 18,1,126.955319328177,37.4792762721094,1862325808,20.0,267.0
9569,MA010120220800727033,투다리,투다리구로역점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11530,구로구,11530560,구로5동,1153010200,구로동,1153010200105700115,570.0,115.0,서울특별시 구로구 구로동 570-115,115303116007,서울특별시 구로구 새말로,서울특별시 구로구 새말로 18-31,2,126.883300057598,37.501788306418,11763037,20.0,129.0
9570,MA010120220812213375,역전할머니,역전할머니맥주,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11470,양천구,11470530,목3동,1147010200,목동,1147010200106100009,610.0,9.0,서울특별시 양천구 목동 610-9,114704142195,서울특별시 양천구 목동중앙북로7가길,서울특별시 양천구 목동중앙북로7가길 17,1,126.866433470778,37.5487486647295,1363879581,20.0,978.0
9572,MA0101202409A0184927,투다리,투다리개롱역점,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11710,송파구,11710632,가락2동,1171010700,가락동,1171010700101690000,169.0,,서울특별시 송파구 가락동 169,117104169402,서울특별시 송파구 오금로44나길,서울특별시 송파구 오금로44나길 17,1,127.135306549989,37.4971463013303,33920106,30.0,174.99
9573,MA0101202409A0144416,역전할머니,역전할머니맥주서울독산역점,,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100107150000,715.0,,서울특별시 금천구 가산동 715,115453000027,서울특별시 금천구 범안로,서울특별시 금천구 범안로 1138,1,126.888386214841,37.4657979456725,1114717401,20.0,191.0
9574,MA0101202409A0229826,투다리,투다리망원한강공원점,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11440,마포구,11440700,망원2동,1144012300,망원동,1144012300104530007,453.0,7.0,서울특별시 마포구 망원동 453-7,114403113008,서울특별시 마포구 방울내로,서울특별시 마포구 방울내로 1,1,126.89853900939,37.5562498875747,1184932894,40.0,1046.0
9575,MA0101202409A0077960,역전할머니,역전할머니맥주정릉,시장점,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,11,서울특별시,11290,성북구,11290640,정릉3동,1129013300,정릉동,1129013300103960041,396.0,41.0,서울특별시 성북구 정릉동 396-41,112904121140,서울특별시 성북구 보국문로11길,서울특별시 성북구 보국문로11길 23,2,127.008777169503,37.6085687986192,1716265321,20.0,62.0
9577,MA0101202411A0136059,역전할머니,역전할머니맥주숙대,입구점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11170,용산구,11170530,남영동,1117010400,갈월동,1117010400100690046,69.0,46.0,서울특별시 용산구 갈월동 69-46,111704106455,서울특별시 용산구 한강대로87길,서울특별시 용산구 한강대로87길 4,1,126.97175610675,37.5443789042399,1294706090,20.0,34.0
9578,MA010120220804088270,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11740,강동구,11740610,천호2동,1174010900,천호동,1174010900102890063,289.0,63.0,서울특별시 강동구 천호동 289-63,117403124003,서울특별시 강동구 상암로,서울특별시 강동구 상암로 68-1,,127.130680685724,37.5486437740383,11763033,20.0,177.0
9579,MA010120220804008108,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11680,강남구,11680531,논현2동,1168010800,논현동,1168010800102320001,232.0,1.0,서울특별시 강남구 논현동 232-1,116804166564,서울특별시 강남구 언주로113길,서울특별시 강남구 언주로113길 19,,127.035718003797,37.5090305716981,38623517,40.0,471.0
9580,MA010120220813804311,역전할머니,역전할머니맥주,신내점,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,11,서울특별시,11260,중랑구,11260680,신내1동,1126010600,신내동,1126010600105650009,565.0,9.0,서울특별시 중랑구 신내동 565-9,112604118344,서울특별시 중랑구 봉화산로52길,서울특별시 중랑구 봉화산로52길 58,,127.096306961883,37.6054214155638,1952342372,20.0,85.0
9581,MA010120220804086363,투다리,투다리,길동점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11740,강동구,11740685,길동,1174010500,길동,1174010500101240006,124.0,6.0,서울특별시 강동구 길동 124-6,117404172396,서울특별시 강동구 천호대로197길,서울특별시 강동구 천호대로197길 33,,127.146637343565,37.5374346315802,11762307,60.0,361.98
9582,MA0101202406A0364631,투다리,투다리연신내,로데오점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11380,은평구,11380551,갈현1동,1138010400,갈현동,1138010400104310017,431.0,17.0,서울특별시 은평구 갈현동 431-17,113804133160,서울특별시 은평구 연서로29길,서울특별시 은평구 연서로29길 22-9,1,126.917652107514,37.6198027501678,1238968636,20.0,103.0
9583,MA0101202406A0328758,역전할머니,역전할머니맥주서울석계역점,,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,11,서울특별시,11290,성북구,11290810,석관동,1129013900,석관동,1129013900101330045,133.0,45.0,서울특별시 성북구 석관동 133-45,112904121715,서울특별시 성북구 한천로76다길,서울특별시 성북구 한천로76다길 43,2,127.065011489573,37.6129480449361,1352004712,20.0,111.0
9584,MA0101202406A0097386,역전할머니,역전할머니맥주,,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,11,서울특별시,11530,구로구,11530740,개봉1동,1153010700,개봉동,1153010700104920000,492.0,,서울특별시 구로구 개봉동 492,115302000003,서울특별시 구로구 남부순환로,서울특별시 구로구 남부순환로 775,,126.847156211908,37.5015758799866,1219066886,20.0,95.0
9585,MA0101202406A0070411,투다리,투다리,고덕점,I2,음식,I211,주점,I21104,요리 주점,I56213,생맥주 전문점,11,서울특별시,11740,강동구,11740550,고덕1동,1174010200,고덕동,1174010200106500004,650.0,4.0,서울특별시 강동구 고덕동 650-4,117404172031,서울특별시 강동구 고덕로61길,서울특별시 강동구 고덕로61길 106,1,127.151660327902,37.559430656285,1105083671,30.0,89.01
9586,MA0101202504A0024975,투다리,투다리신촌,1호점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11410,서대문구,11410585,신촌동,1141011600,창천동,1141011600100570025,57.0,25.0,서울특별시 서대문구 창천동 57-25,114104136242,서울특별시 서대문구 연세로5나길,서울특별시 서대문구 연세로5나길 10,1,126.935682197736,37.5570598307477,1511895794,20.0,222.0
9587,MA0101202406A0553142,역전할머니,역전할머니맥주서울,여의도점,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100440027,44.0,27.0,서울특별시 영등포구 여의도동 44-27,115604154818,서울특별시 영등포구 의사당대로1길,서울특별시 영등포구 의사당대로1길 25,1,126.929843047581,37.5200614433678,1298381290,20.0,125.0
9588,MA0101202409A0066325,투다리,투다리한우물점,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11740,강동구,11740560,고덕2동,1174010200,고덕동,1174010200102530003,253.0,3.0,서울특별시 강동구 고덕동 253-3,117404172202,서울특별시 강동구 아리수로74길,서울특별시 강동구 아리수로74길 35-33,1,127.162709708227,37.5608485297522,11763592,30.0,89.01
9589,MA0101202409A0093090,투다리,투다리시흥,사거리점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11545,금천구,11545670,시흥1동,1154510300,시흥동,1154510300108880006,888.0,6.0,서울특별시 금천구 시흥동 888-6,115454151317,서울특별시 금천구 시흥대로52길,서울특별시 금천구 시흥대로52길 38,1,126.902261244865,37.4530699268896,1382584954,20.0,85.0
9590,MA0101202409A0045220,역전할머니,역전할머니맥주도봉보건소,사거리점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11320,도봉구,11320670,쌍문2동,1132010500,쌍문동,1132010500106510000,651.0,,서울특별시 도봉구 쌍문동 651,113203109003,서울특별시 도봉구 해등로,서울특별시 도봉구 해등로 157,1,127.038825827674,37.656783496951,1431663493,20.0,138.0
9591,MA0101202409A0113479,투다리,투다리역말,사거리점,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,11,서울특별시,11380,은평구,11380625,역촌동,1138010800,역촌동,1138010800100450043,45.0,43.0,서울특별시 은평구 역촌동 45-43,113803111006,서울특별시 은평구 연서로,서울특별시 은평구 연서로 81,1,126.915050836453,37.6063671666303,1518353807,30.0,96.0
9592,MA0101202406A0509884,역전할머니,역전할머니맥주서울,일원점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11680,강남구,11680730,일원1동,1168011400,일원동,1168011400106860008,686.0,8.0,서울특별시 강남구 일원동 686-8,116804166544,서울특별시 강남구 양재대로29길,서울특별시 강남구 양재대로29길 6,1,127.082419686478,37.489689649689,1570808476,20.0,67.0
9593,MA010120220811939746,역전할머니,역전할머니맥주,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11590,동작구,11590510,노량진1동,1159010100,노량진동,1159010100101170024,117.0,24.0,서울특별시 동작구 노량진동 117-24,115903119002,서울특별시 동작구 만양로,서울특별시 동작구 만양로 104,1,126.94448613995,37.5127981352794,1182019957,20.0,76.0
9594,MA010120220800689384,투다리,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11200,성동구,11200690,성수2가3동,1120011500,성수동2가,1120011500102890251,289.0,251.0,서울특별시 성동구 성수동2가 289-251,112004109397,서울특별시 성동구 아차산로7길,서울특별시 성동구 아차산로7길 10-1,2,127.05462196263,37.5461085770929,11762846,20.0,81.0
9595,MA010120220812004633,역전할머니,역전할머니맥주,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11545,금천구,11545640,독산4동,1154510200,독산동,1154510200102850015,285.0,15.0,서울특별시 금천구 독산동 285-15,115454151258,서울특별시 금천구 시흥대로122길,서울특별시 금천구 시흥대로122길 29,1,126.899945248687,37.4693672903998,1649791385,20.0,189.0
9596,MA010120220809367531,투다리,투다리,이대점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11410,서대문구,11410585,신촌동,1141011200,대현동,1141011200101040036,104.0,36.0,서울특별시 서대문구 대현동 104-36,114103005057,서울특별시 서대문구 신촌로,서울특별시 서대문구 신촌로 149,1,126.942495529372,37.5568651262505,1511895794,20.0,48.0
9597,MA010120220806478644,투다리,투다리수서점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11680,강남구,11680750,수서동,1168011500,수서동,1168011500107140000,714.0,,서울특별시 강남구 수서동 714,116804166081,서울특별시 강남구 광평로51길,서울특별시 강남구 광평로51길 8,,127.102488521688,37.488367483961,9680115,20.0,30.0
9598,MA010120220807754416,역전할머니,역전할머니맥주을지로,3가역점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11140,중구,11140605,을지로동,1114015500,을지로3가,1114015500103480007,348.0,7.0,서울특별시 중구 을지로3가 348-7,111403005006,서울특별시 중구 수표로,서울특별시 중구 수표로 52-1,1,126.990039359313,37.565852636888,1724520201,20.0,472.0
9599,MA0101202406A0047640,역전할머니,역전할머니맥주상일점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11740,강동구,11740525,상일1동,1174010300,상일동,1174010300102680005,268.0,5.0,서울특별시 강동구 상일동 268-5,117403124004,서울특별시 강동구 상일로,서울특별시 강동구 상일로 27,1,127.172835825757,37.5494815830188,1691525060,20.0,77.0
